Id,Hazard
455,2.3380208463009895
456,4.881315927291017
459,4.21229753319508
461,3.0186569570131243
463,3.150827051670739
466,3.6317662984089223
467,3.2534360906771873
469,3.4738733339370693
470,4.89925650764999
472,4.423325476444009
477,3.814316604028216
481,2.9398279659559736
485,4.283038171560966
492,4.0040922191563135
494,4.375743787174714
497,3.5150702307776394
503,3.0458355690231804
504,4.384932326446823
507,4.24342769638565
509,3.2180214416206296
511,5.293537931242087
512,3.7744072514581437
513,3.011030688093846
516,5.332196438842973
517,2.1342528204219713
518,3.9758629714960985
522,4.106153292004061
525,2.504281065471153
526,2.960902186444835
527,7.633247817759324
529,3.2272928251673516
534,5.573305844753268
538,2.0579805042586763
540,5.221934119998704
541,1.8693779258138494
542,4.785556943759727
543,9.098789773091951
544,4.9501887404948315
546,2.7049508451876054
547,2.957761178714022
550,3.504597467798279
554,4.482655230493634
556,2.6938318258787546
558,3.911757339730986
559,2.876318753632433
560,5.094014931060954
564,4.42725933442648
565,2.1913204223857323
566,4.103600996768545
567,5.209359384778382
568,3.3649679054595545
570,2.92092003191433
571,3.57293015813735
575,3.271254233842295
576,7.305922887749827
585,3.271792384717631
586,3.448852702385772
589,2.5181794353144924
590,3.8283029243133564
591,3.830794386724291
593,3.17795304081968
594,3.146741248589965
595,2.833791023913546
596,3.485611780786879
597,3.3728222512439965
598,3.6719865870047865
599,3.410338083978127
600,4.499521864751988
601,3.876100631174633
609,3.557401566985146
613,4.133901046442366
619,5.463765924238815
620,4.338741486137643
621,6.083985820104754
622,4.1132002343124086
623,3.3579471640053415
625,4.1247263535563
626,2.8173102535998917
628,2.1763259157968893
629,4.360271344511062
633,4.4871821800610645
634,4.490791779024961
635,8.567696439547378
636,3.492308182821989
637,4.233265105329223
638,3.4548347005262894
639,3.9630980880569906
640,4.639676196095679
643,4.453107036475264
645,3.763256031355877
646,5.138598956415864
647,3.236357838360405
649,3.460005425113201
650,3.6550620212678586
654,4.501418043894754
656,2.5116731462055126
657,3.766875020337697
661,4.7222556590021965
662,3.171257566791973
663,4.068210203012266
664,2.4411145438198445
667,3.517845103927218
668,4.484890490643111
672,2.9896791231136173
673,3.3208153668326967
675,4.442527887681003
676,2.7734840987749116
677,3.666682294664827
678,5.1961447936473695
679,4.702029891702076
682,2.1876143520223534
684,4.582376591800264
686,4.057278956804397
687,6.872865460674138
688,3.7591340141435303
689,3.349744621201042
690,3.9673356117542213
691,4.431461532315026
693,4.343769001599607
694,3.9783836038152005
695,3.0008986623110703
696,3.0505655681366406
699,4.693981691718047
702,5.749775051184946
703,3.0441325289439893
704,2.6468971562709696
705,2.3584861655885367
708,3.995215428210152
709,4.130095667086741
710,3.7319227546793745
711,3.9334098662145887
712,4.29892100700545
713,4.856665811919048
714,3.2060532098974597
724,3.3875219506921277
725,3.67887331344295
727,2.179392031877671
729,3.3894748239066144
731,4.667267100125312
732,3.4336521482161726
735,4.062220111795235
736,3.678396833905414
738,3.7700199972689394
739,3.467175652907875
741,4.288759493841917
744,3.16388455170469
745,4.459341884615276
749,3.617041987831637
750,3.983363155337742
753,3.7331864880869396
754,4.0112951360007445
756,3.5379457330257926
759,4.243322879264278
763,3.057437531167328
764,3.5689900012654383
765,4.651116915347295
770,4.267266749225789
773,3.697334401427915
774,3.8340156533579246
778,2.865063407280553
780,3.6727492410218807
781,3.6829422399411738
783,16.561794697662332
784,3.5400022120615278
790,3.6401183359417972
791,4.5088189111113355
792,3.3896446784256504
793,2.8015180324126274
794,4.108721962822681
795,3.3024537315466533
796,3.016082899699494
801,4.930889303243132
802,3.911063326756099
805,3.939832867321228
808,3.1697887086792793
809,3.8256397696590208
813,4.1357952964446865
814,8.552020888898843
815,1.8068686607477902
816,5.1420535689199935
817,2.138297325573904
821,3.850345156958045
822,3.1502531868466574
823,3.2874280479260225
825,4.092707722978519
826,3.1386821985362445
830,2.6082069452362093
832,3.9114071124377023
833,4.530053957959004
835,2.2962446821328446
837,2.984105161040186
838,3.197869270599789
839,2.6810353298692253
841,4.770177334619377
842,3.4164774717241873
844,4.816731524478382
853,3.0929099538522085
855,4.014932393616169
858,3.864872875461044
859,2.9069270970968004
860,3.0930413443773896
861,3.1430589937205826
862,2.332430724370544
868,2.8562372707735966
869,6.505522253902876
874,5.062907506819836
875,3.1403276968072866
877,4.463843447082982
879,3.8471293985799386
885,3.6876417772060948
886,3.3717466312266424
887,3.7990382443074995
892,4.409531768601682
894,3.6546798741336786
896,4.769835252731636
898,3.001253536653312
899,4.446700844487634
900,3.996447209427476
901,2.6197178229106517
903,5.3818017031664445
904,7.083834777272949
906,3.805289832602505
907,4.293124483287358
908,3.6167777426587775
909,2.8507183658254562
915,2.983526846240479
916,5.379519203072611
917,4.801944528395507
921,2.864288660437409
922,4.679427781823776
923,4.858714511314729
924,4.1205118509327185
927,4.770842700341257
929,2.377823511811619
932,3.7858115624292137
934,2.100681358718677
935,6.746309442477019
937,3.5346900448365735
940,3.0471519669477036
944,4.805711302123455
946,3.9945116523894892
948,4.5883810196859836
950,5.2924106846572885
952,3.2080757604904067
953,4.895567900359381
956,2.8346188125161667
959,4.246694453268
960,3.813332712233243
961,3.234886539812837
962,4.4747593167411175
966,4.547714837027594
968,4.619151980520966
969,4.370938177921804
971,3.955240795228143
972,3.903470279785475
978,3.209462409585234
983,4.443460083438773
984,4.564086495805984
985,3.691600000488894
987,3.0441637858276236
988,4.629298000698827
989,4.451848034760402
991,3.884693502184389
992,3.8198563610784877
993,3.179873560219805
997,4.644648835553997
999,2.1877874493957212
1003,2.0016926803058777
1006,4.803500362700356
1007,4.692867567997537
1013,4.173440577294883
1015,2.842688839046176
1016,2.6072630638984218
1017,2.9864230969227012
1018,8.729853228342295
1019,4.07912167758203
1020,3.638887494985665
1021,4.028138814370452
1023,3.0147270289709844
1025,4.2765788586143305
1027,3.6955109293619564
1028,4.984528852248106
1029,4.588512655065614
1032,4.83398279576448
1035,3.0448146224961374
1039,2.9744742580791756
1040,4.154111134956183
1041,2.2637538362352836
1043,3.027796460823727
1045,4.521780061284635
1046,5.1038657008818475
1049,4.160166413172116
1054,7.0278025569404114
1056,4.494529470145071
1057,3.4085776380481616
1058,3.9220716547547223
1060,6.465063723377388
1061,3.5517556457822512
1062,3.913478192719915
1063,4.161624099366662
1066,4.104193890776096
1071,3.2456667180073455
1072,2.7029261105125997
1076,4.640628472403944
1077,3.653458970099435
1078,3.5010730274379696
1082,4.274963410900501
1083,3.44026177098824
1085,4.346686805524151
1086,4.330296194153964
1088,3.9995477575647675
1089,7.6861567900164
1090,4.952353265481374
1093,3.4734857423629255
1094,4.308736582170119
1095,4.1156015133551564
1096,3.999475135837811
1097,3.4105079734580093
1098,3.5878907774505664
1103,4.412053710269943
1104,3.4281122626739067
1109,3.3631069245744607
1110,4.386730614183989
1111,3.7678896051772544
1113,3.7170171358662643
1114,2.545609355244498
1115,3.469200395761208
1117,3.9703994197158257
1118,2.3814102650704387
1121,4.006654574442827
1122,3.2316372521102505
1124,4.657320798011831
1125,2.69437224201391
1126,3.6275317304260977
1127,2.996311308158764
1128,4.915829275905344
1130,3.5088608943123227
1132,4.229627801755176
1135,4.245230458745168
1136,3.525228307116177
1139,5.109094062295427
1140,4.100871137913172
1141,3.3491634251894933
1147,4.6747004769889635
1150,6.1968954497980056
1152,4.485157019805791
1154,4.9217912623276385
1157,2.5151113172707005
1158,2.7377801715782684
1160,4.968409869255135
1162,3.8866385870042968
1163,2.5845209761753924
1164,3.7942391016820105
1171,3.235103353999875
1173,2.871043273859598
1174,5.283866833705961
1176,3.710191492234344
1178,4.460567777242012
1182,4.235379291155802
1185,4.033289515082594
1188,2.9334474138801494
1189,2.1092805724719557
1192,4.996799249541203
1194,3.1992110669615577
1195,4.462991892834519
1199,4.214112097829294
1200,3.01628767518393
1203,4.79900826236532
1204,6.235359599101333
1206,4.971443747973476
1209,3.9905308835300555
1214,4.310617163275888
1215,4.152593840272674
1217,3.4803974764402423
1219,4.787559927000919
1220,4.733536375526884
1221,3.743139532754653
1222,5.206634752475138
1223,2.584207694577757
1225,4.367424773140597
1226,2.1075817952729885
1228,5.02816588107222
1229,4.053549206542126
1231,2.6458644892299157
1233,3.5419044342449784
1234,4.052112630715357
1235,2.8366578174166657
1236,3.946043438140204
1238,4.68566690689185
1240,4.788716283014486
1241,4.301158349009234
1242,9.251555710452955
1244,3.4764125742988536
1245,2.670944571982852
1248,3.585515350902633
1250,3.160739636802969
1251,3.5990244935330895
1252,4.890700590399631
1253,5.6031880627726105
1255,3.732837324455297
1258,3.271691754866692
1261,4.367696564507027
1262,3.9992637893104104
1267,3.83880692525426
1268,3.4314603291974892
1270,2.952351823957741
1271,7.157018182705439
1274,3.805413495574189
1275,3.015597956058098
1276,4.676895227919405
1277,3.239785659738604
1279,3.327142762080007
1280,3.9678120847603116
1281,3.4362144795158365
1282,4.601072122316654
1285,4.722230215809571
1289,1.862309671085296
1293,2.2113383325790053
1294,4.744454085908992
1295,4.332041719216063
1296,4.128453002136231
1298,4.2722511120019275
1300,3.791308930810843
1301,3.918158978736299
1302,3.00265913380589
1303,2.006955475487914
1304,4.5384230806970125
1306,4.312291085111072
1308,4.958427597105041
1311,3.8305373779401823
1312,2.2815812201821553
1313,4.51539661177162
1314,4.438955801275889
1315,3.138639643403373
1316,2.1899804265371787
1317,4.556202112665891
1319,3.9110500702998725
1320,3.0701282835916643
1321,4.024489298660829
1322,4.83669293922373
1324,4.597955825054286
1326,3.519285307669134
1327,3.996051168553035
1328,2.8664223308966688
1329,3.7541861562588843
1330,7.352571374691599
1332,4.360589012502783
1333,5.460221886970498
1334,4.62068946033443
1335,3.061172547647027
1336,3.7433804667140875
1339,3.0521154845944642
1344,3.3485224195447447
1346,4.8411431743005515
1350,3.234441209739688
1351,4.603412971174418
1352,3.3808429307288796
1354,3.5795183646016246
1356,2.777195170215204
1358,4.916317907285215
1359,6.091666836773924
1361,2.6228452569191245
1363,2.875920277868531
1364,3.014377528908503
1366,3.1086907817525056
1368,2.976655999939908
1370,3.0153468088092135
1371,2.9765149677592753
1374,4.2446856693657455
1375,2.8809708417555306
1376,4.028353800286618
1377,3.7925987165470185
1379,4.040084779348555
1380,3.7680055357995292
1382,3.561207303829683
1384,3.965224865925471
1387,6.139930369693411
1388,6.543346250287764
1393,4.0954727249121765
1395,3.437568574202626
1396,3.9822009669391965
1398,3.462350963981082
1399,2.8938132599754103
1401,2.206716118450405
1403,2.1937475345074415
1404,4.506096689829968
1405,4.605119604544401
1408,4.432943945303191
1409,4.10187197947629
1411,3.5345115193516428
1413,4.556098621170882
1414,3.6228809851131993
1415,3.9048646526574133
1417,3.410257644746483
1419,4.096956924041216
1421,4.3401670621427275
1423,3.2284278660370673
1427,9.449724993498968
1429,3.129007156046442
1430,4.688416236171398
1433,5.730441095768223
1434,3.6367701313289995
1436,4.691968219833592
1438,4.6772843033908815
1441,2.9091119150912252
1443,4.606388228735279
1447,3.446197156529095
1451,3.176541554604428
1457,4.156739940789901
1459,5.028385441524136
1460,3.194788220689188
1462,3.8088393926671933
1464,4.21805707716213
1466,4.0222491070610875
1467,3.2334007611979962
1469,3.1778779292197146
1472,3.6121189790120676
1475,4.356118972622775
1476,2.2870575573808876
1479,5.6240986054126685
1480,3.988368521348546
1483,5.489012656552977
1484,2.7086365049972168
1485,4.4689897326845065
1488,3.076906206268995
1490,4.174928696940924
1492,4.209385611116416
1493,4.5663920007211685
1495,3.70513854321791
1496,4.013214424988019
1499,2.833977305841374
1502,3.4895939413370836
1503,3.5409933007132572
1505,2.382367241928792
1509,3.8745601594516277
1510,3.0145279171456827
1511,5.707977899744783
1512,3.014452964335344
1513,5.6326839248483695
1515,3.364197568044771
1517,3.955563172617846
1520,3.211572155178929
1522,4.851379267512112
1523,3.407166116432692
1524,4.016034438788663
1526,3.9600128834958563
1527,9.731396899616906
1528,4.496447484056922
1529,2.1283511865127567
1533,3.5479356995532387
1536,3.49692371836148
1537,4.105838758855447
1540,5.4342528301183854
1541,3.109825123197033
1543,4.715155537341708
1544,4.239677497497571
1546,5.454635326419206
1548,9.158939627986962
1549,3.803302157565966
1550,4.264134795171914
1552,4.970937026083112
1553,3.666619954742583
1554,4.426000530125624
1555,5.378235587193233
1560,3.206550934645345
1564,2.8125403642454465
1567,4.66615788418136
1570,2.3286275154944422
1571,4.667618347662213
1573,3.2400356643103985
1575,3.47531432192444
1576,3.5229671315160584
1579,2.717870177965455
1580,2.8712446792709345
1582,2.4930265630640935
1583,4.477330897660245
1586,3.404561965246856
1587,3.4907297245967253
1590,4.2387838630073915
1591,3.655929471600384
1595,4.207026836828226
1597,4.854009111380938
1602,3.959715798215506
1603,3.579933826250889
1604,2.331178154551951
1605,3.9554075875053902
1606,4.554005978031304
1607,3.9361953458414476
1610,4.250315067710595
1611,4.008096349692871
1614,4.7161703019005925
1617,3.8602483398310103
1619,3.288212778634015
1623,4.3891805096340235
1625,3.522410252947151
1626,3.3273069249960283
1627,2.422341040284011
1632,4.076611351972507
1633,2.4981865607857117
1634,3.1667409209207986
1635,4.223683865240865
1636,5.106419441981569
1638,4.0610513938154
1639,3.4994209056811716
1641,3.8616839177433584
1644,9.429621649351358
1645,4.576474571370256
1649,3.1468606332661624
1650,3.626381765713163
1651,3.875306889583794
1653,4.126541879197626
1654,4.397055725805061
1656,4.0197474362021595
1657,4.6585477238068105
1658,3.233206222740405
1659,3.815944245673803
1660,4.6523879623151325
1661,4.64042898024164
1663,2.795212408294092
1664,3.592301623550302
1666,3.5591465601852614
1667,5.572007987253886
1668,4.696269524287258
1669,3.4989651931823573
1670,4.887686396450818
1671,4.387090884895481
1672,3.190217180990595
1678,4.65161179071078
1682,3.0071084242161294
1683,2.7314768144332153
1687,4.574110851103557
1689,5.693959594035701
1690,3.4227904305768093
1692,2.9222239459849573
1693,3.9074576245361192
1696,3.0098267534666747
1698,3.8803936174864324
1700,7.963284651366862
1702,4.824806702081884
1704,3.690937246823389
1706,2.7087381749383654
1707,3.842211128608178
1710,4.745321013494128
1711,2.8039059731886176
1712,3.6696379593358976
1717,3.2289807174000877
1721,3.6187966356634895
1722,3.522895603492453
1723,10.113133368219518
1725,2.6464538404500617
1729,4.046294935978431
1730,4.477555722914311
1732,4.200210716434202
1733,3.2179544554489707
1735,3.289541423250727
1737,4.172317181751764
1739,2.8309666021790876
1740,3.2913516379588286
1741,3.533408613335853
1742,4.215095953107152
1744,6.709802715764153
1746,4.214981312419793
1752,2.0161800577186857
1753,3.731976054307105
1754,6.164451019614688
1757,2.755854982189401
1759,3.7297163127566493
1760,5.447380594462095
1761,5.314257511789205
1762,2.0088513871290106
1763,3.50409767396738
1765,4.71414827747931
1766,3.9218756638246783
1767,3.353812090920462
1769,3.290967957143127
1770,2.6577136485268693
1771,4.707924589727645
1772,4.771004125909867
1774,3.5336015450973615
1775,13.642380437609676
1778,10.804100749201142
1780,3.0578261056600264
1781,5.490567278276068
1782,5.919456091391303
1785,2.35271323061564
1788,4.272716608928592
1790,3.1215782046084395
1791,3.2158914852364378
1792,3.826936774144799
1793,4.266841723912228
1795,7.855078253486596
1796,4.205882800748893
1798,3.523662779970785
1799,5.496445250702117
1801,4.074177868664031
1803,5.141076061750248
1805,3.737180184197506
1806,4.737787711835067
1811,4.195139937681316
1817,3.1660426788193647
1820,2.1050798926094276
1824,3.883207431142683
1827,6.168286157243777
1828,4.518868268809345
1829,3.3002508343273074
1831,7.767111880988984
1832,2.943469620592813
1833,3.7986992537460393
1834,4.001015675373815
1835,4.643373565811881
1839,4.648779093787372
1840,3.6018481931211217
1842,3.714657261626409
1844,3.7703769054609486
1845,4.059867989324044
1847,5.347381668957292
1848,4.224022931970846
1851,5.088773523386251
1852,5.2078555875984796
1853,3.8664094902630466
1857,4.656142972051114
1860,3.1570987500794816
1861,3.148342874983644
1863,6.6913718791410055
1864,4.972615994840512
1865,3.253514636096019
1867,4.530274972741718
1868,5.2753203115042275
1870,5.568579365606095
1871,4.177376970995326
1873,3.743373744185048
1875,3.3201933503266394
1876,4.5117823554862975
1878,4.744792061565194
1881,3.279295010600159
1883,3.209520211242052
1884,6.727864789548714
1885,3.591036005135648
1887,3.906428904013876
1888,2.724340966676174
1889,3.257864001571955
1890,3.5201619208922432
1892,4.410279537287889
1895,2.5080062931071834
1896,2.9871907908162867
1899,2.254132389864183
1901,3.92289002900984
1907,5.558683040446227
1908,4.229345635633193
1912,4.369882568970509
1913,4.384043354998965
1914,3.605388803543194
1920,3.7333701235136827
1921,3.5242635610135298
1925,3.566712472270343
1926,4.273686006780569
1927,3.6897633133797965
1929,3.0116524213753424
1930,8.041384526423082
1931,2.141511575699681
1932,3.5337171169790156
1933,2.956088648865439
1935,3.582530985901072
1936,2.742715790545313
1937,4.209350599907367
1939,4.5133052686323785
1940,4.506422654379625
1943,4.461082862176882
1946,4.195013205496856
1949,4.167687562015344
1951,3.1451401127161343
1952,2.853110146973759
1956,4.132132015844981
1957,4.180655102173268
1958,3.765766468164482
1959,4.627428881082725
1960,4.8440604354684895
1962,3.2525921720290847
1963,3.821685693737112
1964,2.1488633832469293
1965,4.163863191292807
1968,2.729694544611648
1969,4.159179839384924
1972,6.419170356508833
1976,3.1794108799702903
1979,4.298465590716361
1981,4.783858495539177
1985,2.866256612269633
1988,3.3567713579890737
1991,2.974490353896806
1994,4.767949782635302
1995,6.051263527312182
1998,4.137954775730049
2001,5.188709393322251
2002,3.9742267972920398
2003,4.751169050130206
2005,4.502263096326189
2006,3.498662254600856
2007,4.103316602417317
2010,2.624698706786814
2012,5.707990326356507
2014,4.808959149181409
2015,3.440403299626719
2017,5.012751421151467
2019,3.0211080444951386
2020,3.3932426635836537
2021,2.3788565211134305
2023,5.20676628050024
2024,3.0642806050158033
2026,3.7806917368045303
2027,2.1258561642448135
2028,3.8291352062687576
2029,6.886168682180865
2030,3.038444565160096
2031,3.3472700512219813
2032,5.7229986949077025
2033,2.945842330283413
2036,4.489883000405641
2037,5.621082246568555
2038,4.493549300608178
2040,3.431995680549386
2042,3.344898864655131
2045,3.5469894620976756
2046,3.423449590338209
2048,3.4280910014884984
2053,5.786555078722367
2054,3.12305669556771
2061,5.906504956442286
2064,2.8542489568630534
2066,3.228747351272494
2067,2.916639652961412
2068,4.28404091823721
2070,5.013744285755616
2075,2.3321834435602513
2079,4.575503957731628
2082,2.710475164921699
2084,3.5664278712093336
2086,4.471419396795464
2088,2.1498035277447576
2089,4.27731021557303
2092,4.810267400329096
2093,3.5948416122776643
2096,4.70142628816353
2098,4.558123145507698
2104,2.267238662953033
2106,3.018814893271785
2112,3.0902531272765805
2113,2.9530449452361185
2114,4.076181763167696
2121,4.80671372540866
2125,3.296591742170909
2130,2.8056952199580047
2131,5.121318572596195
2134,2.341159713184945
2141,2.943347043904599
2143,2.6834713916903126
2146,3.570974301019118
2147,3.2409374337180523
2148,5.823209563720937
2151,4.205378287088346
2155,2.6601168306682434
2156,4.102612012114348
2158,4.569862774259243
2159,4.0696346579543565
2160,4.35411157039242
2164,3.9130253592822335
2165,4.0442010727158095
2166,4.827934291410477
2170,4.135884797837521
2171,2.885331632888933
2173,2.8092103368194796
2175,4.026940527516915
2176,3.5020233915818046
2177,3.3474087381447224
2178,4.410251859663891
2179,5.765256547278361
2182,3.8615811037907997
2187,3.1017727803702004
2188,4.346812336493407
2193,2.2858869529629673
2194,4.087472161855172
2197,4.160695960965399
2199,4.475351354460919
2200,4.580344366903119
2202,3.5856594214157163
2203,4.322326517953939
2206,3.829293718278474
2207,6.347336841209245
2209,2.134646551961889
2216,4.571845292831349
2218,3.357887883965646
2219,2.591478781469101
2221,4.779821044997188
2222,3.074116846971417
2223,3.8287866422137022
2228,8.02065343207069
2232,2.5934583366296984
2233,3.0671066771253193
2234,3.981484358764092
2235,1.9923032372460923
2236,4.012226993546975
2237,2.9426989660310436
2238,4.665467284119494
2239,3.937345837643912
2241,3.7683432872464113
2243,4.10195422946821
2244,2.741566783161302
2245,3.7382944097783577
2250,3.151379409692677
2251,3.101324629394796
2252,3.4727586046394214
2254,5.008283288855716
2258,2.1671112053702233
2263,3.1243447699880798
2265,5.915886109370389
2266,4.390141194277258
2267,3.933201143498755
2268,3.7041661513419046
2270,4.1964528230236215
2275,3.8151324699497646
2276,2.024599928526344
2279,3.51089333629798
2281,3.253023886276515
2284,3.1056775671201713
2289,4.83540350580848
2290,7.484314177911343
2292,3.89068205335457
2293,3.2410024013776075
2294,2.53392595426249
2301,5.768792772323902
2302,3.362910262753263
2303,3.0491831111812178
2305,4.53894871464868
2306,3.31259214428778
2308,2.6520189554894795
2309,4.93651907005655
2310,4.753254220535977
2312,5.171665424008844
2313,4.2556585592646154
2314,4.005505415803986
2316,4.4316491252230215
2317,4.143111459817435
2320,2.837749342090586
2321,3.420736970695307
2322,4.769975046085649
2323,4.370469745290258
2324,3.1878706117198314
2328,3.056906408958499
2329,3.880256076259214
2332,8.840892835814353
2333,5.879156277168056
2334,3.873110925313163
2335,3.664661835386224
2336,2.738465570539897
2337,4.968328926366479
2338,3.7498647771747486
2343,4.437855506903905
2345,4.568076897322754
2349,3.7363207241012066
2350,5.457353498724138
2351,2.6324437061056427
2352,6.838531515327094
2354,3.2452400328764672
2356,4.350211937774802
2358,3.181580391761894
2360,4.6825398789474555
2362,4.613407872229184
2364,6.815704121298359
2366,3.0596033218906453
2369,2.8012151772087073
2370,4.386745271811505
2371,3.8050537317942617
2372,3.7043663153634774
2377,2.063907898944615
2378,4.595785449781654
2380,3.1901166423010685
2382,3.016624796965214
2385,3.920818872903908
2387,2.977133571709978
2388,4.329955860396447
2389,4.212094800045055
2392,3.968616414954391
2396,5.180841737076571
2398,3.822992162724431
2401,3.5212470930115676
2402,2.940042131908004
2404,7.109682778701648
2405,3.7901260498140052
2406,4.279419651202643
2408,3.8983948746490453
2414,4.036480313669538
2415,3.6562281789941706
2416,6.9886104337972474
2417,3.164189456183893
2420,3.520652606593893
2421,4.179654187577122
2423,3.501658825527524
2424,2.9181049141779574
2426,4.651919062081452
2427,3.459460790700017
2429,3.579132755926089
2430,3.361584747760237
2432,4.753042333027856
2436,4.255248236162584
2437,3.0659853188346244
2439,4.378004232789153
2440,2.2778274126096516
2443,4.6471014850313965
2446,3.0457895610341303
2447,3.3365539208073556
2448,3.999253189591819
2449,3.9245554453273885
2450,3.388126960328788
2455,4.972322918757462
2458,4.746404761520283
2464,4.866157421375147
2466,3.1675275164160595
2468,3.889550119731977
2469,4.495943134938323
2472,3.231907419345074
2473,3.896850862123499
2474,4.766863052267054
2475,3.2825931199218608
2476,2.328392413652682
2478,5.030662367895451
2479,5.957679408791056
2484,2.4235541479469758
2485,2.215516012628053
2487,5.052793048698028
2494,2.852014062564896
2495,3.4832801147667514
2498,4.556194127594955
2499,2.9988929660813635
2501,4.070800364307731
2503,3.353079506248451
2507,2.054132730499413
